close,high,low,open,portofolio,time
965.5,967.25,965.5,967.0,29.899040232424333,1483232452
965.0,966.59,965.0,965.59,29.899040232424333,1483236509
964.49,965.01,963.16,965.01,29.899040232424333,1483239752
962.6,963.9,961.26,963.84,29.899040232424333,1483243206
964.88,965.2,962.11,962.98,29.899040232424333,1483246933
967.45,967.45,962.72,963.9,29.899040232424333,1483250486
965.81,967.41,965.8,966.48,29.899040232424333,1483254004
965.46,965.86,962.6,965.81,29.899040232424333,1483257606
965.98,966.57,965.37,965.41,29.89980815440495,1483261205
977.01,978.02,965.99,965.99,29.725314211993172,1483264903
978.16,978.89,975.05,977.71,29.725314211993172,1483268420
973.32,978.59,970.85,977.11,29.66280055962697,1483272021
976.89,978.51,973.75,973.98,29.66280055962697,1483275637
978.45,978.49,976.0,976.58,29.579040154974777,1483279472
981.96,982.0,976.46,978.5,29.579040154974777,1483282802
996.29,999.0,976.24,981.97,29.579040154974777,1483286430
994.31,999.0,987.18,996.23,29.579040154974777,1483290002
999.0,1005.0,993.68,993.75,29.579040154974777,1483293609
999.52,1001.6,995.22,998.91,29.579040154974777,1483297215
1004.0,1005.0,999.5,999.5,29.579040154974777,1483300843
1004.6,1006.5,1004.0,1004.8,29.579040154974777,1483304490
1004.7,1006.5,1004.0,1004.5,29.579040154974777,1483308007
998.99,1005.8,991.5,1004.7,29.579040154974777,1483311698
999.99,1002.5,997.31,999.0,29.579040154974777,1483315204
1002.4,1002.7,997.3,999.03,29.579040154974777,1483318801
1011.5,1011.5,1000.5,1001.6,29.579040154974777,1483322424
1013.0,1015.0,1009.0,1011.5,29.579040154974777,1483326000
1015.0,1018.0,1010.5,1014.0,29.579040154974777,1483329632
1011.4,1016.8,1008.9,1014.1,29.579040154974777,1483333232
1016.7,1016.9,1010.4,1012.0,29.579040154974777,1483336800
1018.2,1018.9,1014.1,1016.6,29.579040154974777,1483340464
1015.6,1018.8,1010.5,1018.2,29.579040154974777,1483344000
1021.4,1022.4,1014.6,1016.1,29.579040154974777,1483347664
1024.4,1026.2,1020.2,1021.7,29.579040154974777,1483351216
1034.5,1034.5,1024.5,1025.8,29.579040154974777,1483354802
1030.0,1035.0,1023.8,1034.4,29.579040154974777,1483358433
1018.9,1030.0,1005.5,1029.7,30.158551550751355,1483362016
1028.2,1030.0,1018.1,1020.8,30.158551550751355,1483365615
1030.0,1030.2,1027.2,1028.1,30.158551550751355,1483369224
1028.4,1033.2,1024.5,1030.0,30.158551550751355,1483372804
1026.7,1029.7,1021.2,1028.2,30.158551550751355,1483376415
1020.2,1029.7,1018.8,1026.7,30.158551550751355,1483380057
1012.5,1021.8,1010.0,1020.2,30.158551550751355,1483383618
1023.7,1024.7,994.1,1012.5,30.158551550751355,1483387206
1015.9,1024.8,1013.2,1023.8,30.158551550751355,1483390808
1020.1,1025.0,1016.0,1016.0,30.158551550751355,1483394412
1019.3,1022.0,1017.1,1020.0,30.158551550751355,1483398120
1024.9,1029.7,1019.2,1019.6,30.158551550751355,1483401606
1026.6,1028.8,1023.1,1024.8,30.158551550751355,1483405202
1024.9,1028.3,1016.2,1027.5,30.158551550751355,1483408809
1027.9,1031.0,1025.8,1025.8,30.158551550751355,1483412408
1025.4,1029.7,1024.6,1027.9,30.158551550751355,1483416004
1025.1,1026.5,1020.3,1025.0,30.158551550751355,1483419607
1021.1,1026.9,1020.9,1025.1,30.158551550751355,1483423276
1021.2,1023.8,1016.0,1020.9,30.158551550751355,1483426804
1018.1,1021.5,1016.3,1021.3,30.158551550751355,1483430408
1016.0,1022.1,1013.5,1018.4,30.158551550751355,1483434064
