amount_invested,direction,entry_price,entry_time,wallet_balance,exit_time,exit_price,leverage,amount_exit,profit
0.46684889887299974,long,11.022,1471989731,1.867395595491999,1472069860,11.068,2,0.4703248343609088,0.7445525728560444
0.467717882744977,short,11.068,1472069860,1.870871530979908,1472078503,11.048,2,0.4690087099225395,0.27598414026566903
0.4680405895393676,long,11.048,1472078503,1.8721623581574705,1472080511,11.055,2,0.4682352954106608,0.04160021067505919
0.4680892660071909,short,11.055,1472080511,1.8723570640287637,1472097622,11.175,2,0.45767649034793867,-2.2245277590049
0.46548607209237786,long,11.175,1472097622,1.8619442883695114,1472101509,11.119000000000002,2,0.46041369057592796,-1.0896956580568238
0.46421797671326537,short,11.119000000000002,1472101509,1.8568719068530615,1472108908,11.18,2,0.4587774264284008,-1.171981818408778
0.4628578391420492,long,11.18,1472108908,1.8514313565681968,1472187691,11.247,2,0.467967425306405,1.1039212760935209
0.46413523568313814,short,11.247,1472187691,1.8565409427325525,1472227583,11.3,2,0.45940401826944677,-1.0193618260263562
0.4629524313297153,long,11.3,1472227583,1.8518097253188612,1472231385,11.262,2,0.4594431723033692,-0.7580171933143679
0.4620751165731288,short,11.262,1472231385,1.848300466292515,1472292046,11.155,2,0.4705155994686372,1.8266473551108462
0.4641852372970059,long,11.155,1472292046,1.8567409491880236,1472325328,11.143,2,0.46279440672131034,-0.29962835177492786
0.46383752965308195,short,11.143,1472325328,1.855350118612328,1472331939,11.151,2,0.46278134876713994,-0.22770492218082344
0.4635734844315965,long,11.151,1472331939,1.854293937726386,1472343585,11.025,2,0.45260922212170596,-2.3651616578834793
0.4608324188541239,short,11.025,1472343585,1.8433296754164956,1472357526,11.098,2,0.45440160419999653,-1.3954779201771044
0.4592247151905921,long,11.098,1472357526,1.8368988607623682,1472362916,10.961,2,0.4473825814002814,-2.5787230953795333
0.45626418174301436,short,10.961,1472362916,1.8250567269720575,1472367662,11.153,2,0.44022580987131277,-3.5151503259431895
0.4522545887750889,long,11.153,1472367662,1.8090183551003558,1472371740,11.033,2,0.4420562675152062,-2.2549956402884432
0.4497050084601183,short,11.033,1472371740,1.7988200338404732,1472378740,11.156,2,0.4394438297090142,-2.2817577207424207
0.4471397137723423,long,11.156,1472378740,1.7885588550893692,1472394282,10.989,2,0.433201906880353,-3.117103326475187
0.44365526204934497,short,10.989,1472394282,1.7746210481973799,1472403159,11.046,2,0.4387173251609231,-1.1130121314491819
0.4424207778272395,long,11.046,1472403159,1.769683111308958,1472409003,10.993,2,0.4377896915966746,-1.0467605643000104
0.44126300626959825,short,10.993,1472409003,1.765052025078393,1472432487,10.932,2,0.44579546128740866,1.0271549967733344
0.4423961200240508,long,10.932,1472432487,1.7695844800962033,1472436492,10.921,2,0.44113208125986736,-0.28572555385764736
0.442080110333005,short,10.921,1472436492,1.76832044133202,1472443623,11.12,2,0.42594078906176813,-3.6507684679773558
0.43804528001519577,long,11.12,1472443623,1.752181120060783,1472469084,11.0,2,0.4281388580169041,-2.261506389921155
0.4355686745156228,short,11.0,1472469084,1.7422746980624915,1472478002,11.024,2,0.4333099719712805,-0.518564046611961
0.4350039988795373,long,11.024,1472478002,1.7400159955181491,1472480726,10.961,2,0.42964644068505,-1.2316112514567785
0.43366460933091544,short,10.961,1472480726,1.7346584373236618,1472486474,10.9,2,0.4381331731305569,1.0304192925809237
0.43478175028082583,long,10.9,1472486474,1.7391270011233033,1472490262,10.797,2,0.426137156625066,-1.988260466354962
