close,high,low,open,portofolio,time
6752.6,6773.6,6747.5,6750.0,1.0,1529517608
6750.6,6764.9,6745.9,6752.6,1.0,1529521205
6752.0,6755.4,6724.6,6750.5,1.0,1529524801
6718.9,6752.0,6706.5,6752.0,1.0,1529528404
6732.9,6740.7,6701.0,6717.9,1.0,1529532006
6760.4,6767.9,6732.9,6733.0,1.0,1529535607
6754.3,6780.0,6737.9,6760.4,1.0,1529539205
6756.0,6757.5,6744.5,6754.4,1.0,1529542805
6775.6,6788.8,6755.9,6756.0,1.0,1529546425
6764.2,6781.7,6755.2,6775.6,1.0,1529550001
6761.5,6767.7,6752.5,6764.1,1.0,1529553602
6751.0,6761.6,6751.0,6761.5,1.0,1529557200
6767.8,6767.8,6737.0,6751.0,1.0,1529560811
6757.8,6770.2,6751.7,6767.8,1.0,1529564402
6726.9,6757.9,6723.0,6757.8,1.0,1529568000
6736.0,6745.9,6679.3,6726.9,1.0,1529571603
6744.1,6783.11499272,6730.0,6735.9,1.0,1529575203
6730.4,6744.6,6720.7,6744.0,0.9914929692733006,1529578806
6716.0,6742.4,6716.0,6730.35392159,0.9914929692733006,1529582401
6726.9,6733.0,6687.8,6716.0,0.9914929692733006,1529586000
6726.3,6729.2,6687.2,6726.9,0.9914929692733006,1529589607
6716.1,6750.0,6711.53404171,6726.26877187,0.9914929692733006,1529593200
6724.6,6730.2,6704.5,6716.2,0.9914929692733006,1529596809
6711.0,6733.9,6693.2,6724.7,0.9914929692733006,1529600403
6698.8,6724.5,6695.5,6711.0,0.9914929692733006,1529604003
6714.2,6724.0,6698.8,6698.8,0.9914929692733006,1529607605
6715.5,6730.9,6706.9,6713.8,0.9914929692733006,1529611204
6707.9,6722.0,6706.89387028,6715.5,0.9914929692733006,1529614805
6722.6,6750.0,6705.0,6708.0,0.9914929692733006,1529618406
6715.2,6726.0,6711.6,6722.6,0.9914929692733006,1529622007
6719.0,6731.0,6713.5,6715.2,0.9914929692733006,1529625602
6640.8,6722.2,6616.34376201,6719.0,0.9914929692733006,1529629206
6663.1,6683.6,6629.4,6640.8,0.9914929692733006,1529632805
6662.7,6674.1,6659.3,6663.1,0.9914929692733006,1529636400
