amount_invested,direction,entry_price,entry_time,wallet_balance,exit_time,exit_price,leverage,amount_exit,profit
10568.920405692807,short,1.60418,1301108400.0,42275.681622771226,1301187600.0,1.60418,50,10568.920405692807,0.0
10568.920405692807,long,1.60418,1301187600.0,42275.681622771226,1301263200.0,1.6008850000000001,50,10568.920405692807,0.0
10568.920405692807,short,1.6008850000000001,1301263200.0,42275.681622771226,1301317200.0,1.6025,50,10240.739733357397,-3.105148489514967
10486.875237608954,long,1.6025,1301317200.0,41947.50095043582,1301396400.0,1.595585,50,10326.18399640148,-1.5323081238841225
10446.702427307086,short,1.595585,1301396400.0,41786.80970922834,1301432400.0,1.6006850000000001,50,9759.358721135912,-6.579527951083363
10274.866500764292,long,1.6006850000000001,1301432400.0,41099.46600305717,1301565600.0,1.609265,50,9769.547042772487,-4.918014827289653
10148.53663626634,short,1.609265,1301565600.0,40594.14654506536,1301652000.0,1.604635,50,10995.95369668524,8.35014042705042
10360.390901371065,long,1.604635,1301652000.0,41441.56360548426,1301662800.0,1.59762,50,10818.999519214602,4.426557088524963
10475.04305583195,short,1.59762,1301662800.0,41900.1722233278,1301666400.0,1.603125,50,9778.191617251432,-6.652492356034254
10300.83019618682,long,1.603125,1301666400.0,41203.32078474728,1301796000.0,1.61119,50,9755.855985866343,-5.290585321193011
10164.5866436067,short,1.61119,1301796000.0,40658.3465744268,1301889600.0,1.614315,50,10960.249530232992,7.8277938348505804
10363.502365263274,long,1.614315,1301889600.0,41454.009461053094,1301932800.0,1.61161,50,10055.798305296172,-2.9691126524800566
10286.576350271498,short,1.61161,1301932800.0,41146.30540108599,1301990400.0,1.6243299999999998,50,10020.743315139,-2.584271249058315
10220.118091488373,long,1.6243299999999998,1301990400.0,40880.472365953494,1302073200.0,1.63306,50,8979.853115470643,-12.135524902111069
9910.051847483941,short,1.63306,1302073200.0,39640.207389935764,1302163200.0,1.63384,50,10754.605608427933,8.522193162474887
10121.190287719939,long,1.63384,1302163200.0,40484.761150879756,1302192000.0,1.6316700000000002,50,10045.76790015585,-0.745192861906759
10102.334690828917,short,1.6316700000000002,1302192000.0,40409.33876331567,1302224400.0,1.63516,50,9892.60591376607,-2.076042652331069
10049.902496563205,long,1.63516,1302224400.0,40199.60998625282,1302289200.0,1.6364,50,9713.316695264242,-3.349144943585932
9965.756046238464,short,1.6364,1302289200.0,39863.02418495386,1302444000.0,1.6378,50,10085.090025781356,1.1974403044707598
9995.589541124187,long,1.6378,1302444000.0,39982.35816449675,1302458400.0,1.63652,50,9860.97279827996,-1.3467614120246036
9961.93535541313,short,1.63652,1302458400.0,39847.74142165252,1302526800.0,1.638995,50,9838.962398385578,-1.2344283780232619
9931.192116156242,long,1.638995,1302526800.0,39724.76846462497,1302566400.0,1.63219,50,9693.771439491618,-2.390656367208763
